Date,sp500_price,implied_vol,treasury,sp500_vol,Sentiment_Index
2019-05-16,2876.320068359375,15.289999961853027,2.3380000591278076,3338470000.0,105.81
2019-05-17,2859.530029296875,15.960000038146973,2.3299999237060547,3316040000.0,105.21
2019-05-20,2840.22998046875,16.309999465942383,2.319999933242798,3293750000.0,104.69
2019-05-21,2864.360107421875,14.949999809265137,2.3299999237060547,3223050000.0,105.44
2019-05-22,2856.27001953125,14.75,2.319999933242798,3194000000.0,105.36
2019-05-23,2822.239990234375,16.920000076293945,2.302999973297119,3899320000.0,104.08
2019-05-24,2826.06005859375,15.850000381469727,2.2880001068115234,2889230000.0,104.2
2019-05-28,2802.389892578125,17.5,2.2980000972747803,4146980000.0,103.4
2019-05-29,2783.02001953125,17.899999618530273,2.2980000972747803,3701110000.0,102.57
2019-05-30,2788.860107421875,17.299999237060547,2.309999942779541,3276030000.0,102.73
2019-05-31,2752.06005859375,18.709999084472656,2.2929999828338623,3982670000.0,101.33
2019-06-03,2744.449951171875,18.860000610351562,2.2799999713897705,3952360000.0,100.62
2019-06-04,2803.27001953125,16.969999313354492,2.2950000762939453,3814130000.0,102.72
2019-06-05,2826.14990234375,16.09000015258789,2.2850000858306885,3570760000.0,103.44
2019-06-06,2843.489990234375,15.930000305175781,2.255000114440918,3445140000.0,104.05
2019-06-07,2873.340087890625,16.299999237060547,2.2149999141693115,3244380000.0,105.32
2019-06-10,2886.72998046875,15.9399995803833,2.2200000286102295,3209890000.0,105.86
2019-06-11,2885.719970703125,15.989999771118164,2.2130000591278076,3551000000.0,105.91
2019-06-12,2879.840087890625,15.90999984741211,2.1649999618530273,3039870000.0,105.61
2019-06-13,2891.639892578125,15.819999694824219,2.140000104904175,3100640000.0,106.06
2019-06-14,2886.97998046875,15.279999732971191,2.125,2992810000.0,105.89
2019-06-17,2889.669921875,15.350000381469727,2.138000011444092,2828400000.0,106.16
2019-06-18,2917.75,15.149999618530273,2.1679999828338623,3441540000.0,107.21
2019-06-19,2926.4599609375,14.329999923706055,2.125,3300220000.0,107.54
2019-06-20,2954.179931640625,14.75,2.078000068664551,3943060000.0,108.58
2019-06-21,2950.4599609375,15.399999618530273,2.055000066757202,5003540000.0,108.54
2019-06-24,2945.35009765625,15.260000228881836,2.058000087738037,3136960000.0,108.38
2019-06-25,2917.3798828125,16.280000686645508,2.0829999446868896,3579430000.0,107.2
2019-06-26,2913.780029296875,16.209999084472656,2.0929999351501465,3511350000.0,107.2
2019-06-27,2924.919921875,15.819999694824219,2.0850000381469727,3162500000.0,107.54
2019-06-28,2941.760009765625,15.079999923706055,2.0350000858306885,5422650000.0,108.02
2019-07-01,2964.330078125,14.0600004196167,2.065000057220459,3524860000.0,108.86
2019-07-02,2973.010009765625,12.930000305175781,2.1480000019073486,3224490000.0,109.24
2019-07-03,2995.820068359375,12.569999694824219,2.1500000953674316,1963570000.0,110.03
2019-07-05,2990.409912109375,13.279999732971191,2.1630001068115234,2434680000.0,109.83
2019-07-08,2975.949951171875,13.960000038146973,2.177999973297119,2922360000.0,109.31
2019-07-09,2979.6298828125,14.09000015258789,2.194999933242798,3033330000.0,109.54
2019-07-10,2993.070068359375,13.029999732971191,2.130000114440918,3157800000.0,110.23
2019-07-11,2999.909912109375,12.930000305175781,2.0980000495910645,3155710000.0,110.43
2019-07-12,3013.77001953125,12.390000343322754,2.0899999141693115,2984140000.0,110.9
2019-07-15,3014.300048828125,12.680000305175781,2.0850000381469727,2876100000.0,111.0
2019-07-16,3004.0400390625,12.859999656677246,2.1029999256134033,3297030000.0,110.51
2019-07-17,2984.419921875,13.970000267028809,2.072999954223633,3185650000.0,109.94
2019-07-18,2995.110107421875,13.529999732971191,2.013000011444092,3369820000.0,110.2
2019-07-19,2976.610107421875,14.449999809265137,2.013000011444092,3285890000.0,109.52
2019-07-22,2985.030029296875,13.529999732971191,2.0250000953674316,3016200000.0,109.97
2019-07-23,3005.469970703125,12.609999656677246,2.0329999923706055,3333810000.0,110.67
2019-07-24,3019.56005859375,12.069999694824219,2.0399999618530273,3433220000.0,111.27
2019-07-25,3003.669921875,12.739999771118164,2.059999942779541,3657050000.0,110.63
2019-07-26,3025.860107421875,12.15999984741211,2.062999963760376,3260170000.0,111.57
2019-07-29,3020.969970703125,12.829999923706055,2.049999952316284,3224490000.0,111.37
2019-07-30,3013.179931640625,13.9399995803833,2.0399999618530273,3632770000.0,111.0
2019-07-31,2980.3798828125,16.1200008392334,2.0299999713897705,4626330000.0,109.69
2019-08-01,2953.56005859375,17.8700008392334,2.0299999713897705,4793810000.0,108.78
2019-08-02,2932.050048828125,17.610000610351562,2.0,3882810000.0,107.97
2019-08-05,2844.739990234375,24.59000015258789,1.9529999494552612,4542850000.0,104.69
2019-08-06,2881.77001953125,20.170000076293945,1.9950000047683716,4156640000.0,106.01
2019-08-07,2883.97998046875,19.489999771118164,1.968000054359436,4512720000.0,106.1
2019-08-08,2938.090087890625,16.90999984741211,1.9700000286102295,4118530000.0,108.19
2019-08-09,2918.64990234375,17.969999313354492,1.9500000476837158,3356850000.0,107.49
2019-08-12,2882.699951171875,21.09000015258789,1.9279999732971191,3328570000.0,106.18
2019-08-13,2926.320068359375,17.520000457763672,1.9550000429153442,3857190000.0,107.92
2019-08-14,2840.60009765625,22.100000381469727,1.9079999923706055,4325150000.0,104.7
2019-08-15,2847.60009765625,21.18000030517578,1.843000054359436,4041720000.0,104.95
2019-08-16,2888.679931640625,18.469999313354492,1.8229999542236328,3524080000.0,106.48
2019-08-19,2923.64990234375,16.8799991607666,1.8530000448226929,3221050000.0,107.82
2019-08-20,2900.510009765625,17.5,1.899999976158142,3067710000.0,107.02
2019-08-21,2924.429931640625,15.800000190734863,1.9279999732971191,3016540000.0,107.92
2019-08-22,2922.949951171875,16.68000030517578,1.937999963760376,2893660000.0,107.76
2019-08-23,2847.110107421875,19.8700008392334,1.909999966621399,3942520000.0,104.86
2019-08-26,2878.3798828125,19.31999969482422,1.9329999685287476,2859790000.0,106.13
2019-08-27,2869.159912109375,20.309999465942383,1.9429999589920044,3537490000.0,105.85
2019-08-28,2887.93994140625,19.350000381469727,1.940000057220459,3102480000.0,106.49
2019-08-29,2924.580078125,17.8799991607666,1.940000057220459,3177150000.0,107.84
2019-08-30,2926.4599609375,18.979999542236328,1.9329999685287476,3009910000.0,107.86
2019-09-03,2906.27001953125,19.65999984741211,1.909999966621399,3427830000.0,107.05
2019-09-04,2937.780029296875,17.329999923706055,1.9049999713897705,3167900000.0,108.22
2019-09-05,2976.0,16.270000457763672,1.9199999570846558,3902600000.0,109.75
2019-09-06,2978.7099609375,15.0,1.909999966621399,3209340000.0,109.76
2019-09-09,2978.429931640625,15.270000457763672,1.9079999923706055,4031120000.0,109.59
2019-09-10,2979.389892578125,15.199999809265137,1.9129999876022339,4393040000.0,109.54
2019-09-11,3000.929931640625,14.609999656677246,1.9129999876022339,3934370000.0,110.33
2019-09-12,3009.570068359375,14.220000267028809,1.8949999809265137,3796990000.0,110.69
2019-09-13,3007.389892578125,13.739999771118164,1.899999976158142,3557010000.0,110.45
2019-09-16,2997.9599609375,14.670000076293945,1.9450000524520874,4285860000.0,110.0
2019-09-17,3005.699951171875,14.4399995803833,1.937999963760376,3673250000.0,110.34
2019-09-18,3006.72998046875,13.949999809265137,1.8799999952316284,3458800000.0,110.4
2019-09-19,3006.7900390625,14.050000190734863,1.8830000162124634,3265660000.0,110.5
2019-09-20,2992.070068359375,15.319999694824219,1.850000023841858,6103440000.0,109.92
2019-09-23,2991.780029296875,14.90999984741211,1.8450000286102295,3187250000.0,109.9
2019-09-24,2966.60009765625,17.049999237060547,1.8799999952316284,3872800000.0,108.96
2019-09-25,2984.8701171875,15.960000038146973,1.8450000286102295,3331200000.0,109.62
2019-09-26,2977.6201171875,16.06999969482422,1.7699999809265137,3084910000.0,109.31
2019-09-27,2961.7900390625,17.219999313354492,1.7300000190734863,3246480000.0,108.63
2019-09-30,2976.739990234375,16.239999771118164,1.7699999809265137,3249130000.0,109.27
2019-10-01,2940.25,18.559999465942383,1.753000020980835,3560750000.0,108.18
2019-10-02,2887.610107421875,20.559999465942383,1.7350000143051147,3914180000.0,106.28
2019-10-03,2910.6298828125,19.1200008392334,1.6649999618530273,3515130000.0,107.14
2019-10-04,2952.010009765625,17.040000915527344,1.6549999713897705,3005600000.0,108.74
2019-10-07,2938.7900390625,17.860000610351562,1.6729999780654907,2959050000.0,108.28
2019-10-08,2893.06005859375,20.280000686645508,1.6549999713897705,3370700000.0,106.68
2019-10-09,2919.39990234375,18.639999389648438,1.628000020980835,2735350000.0,107.64
2019-10-10,2938.1298828125,17.56999969482422,1.6330000162124634,3234400000.0,108.29
2019-10-11,2970.27001953125,15.579999923706055,1.6230000257492065,3581320000.0,109.39
2019-10-14,2966.14990234375,14.569999694824219,1.6180000305175781,2559270000.0,109.3
2019-10-15,2995.679931640625,13.539999961853027,1.6180000305175781,3345090000.0,110.49
2019-10-16,2989.68994140625,13.680000305175781,1.6150000095367432,3230320000.0,110.25
2019-10-17,2997.949951171875,13.789999961853027,1.625,3103470000.0,110.53
2019-10-18,2986.199951171875,14.25,1.625,3268970000.0,109.89
2019-10-21,3006.719970703125,14.0,1.625,3271960000.0,110.66
2019-10-22,2995.989990234375,14.460000038146973,1.6150000095367432,3527540000.0,110.22
2019-10-23,3004.52001953125,14.010000228881836,1.6150000095367432,3413600000.0,110.53
2019-10-24,3010.2900390625,13.710000038146973,1.6230000257492065,3696510000.0,110.82
2019-10-25,3022.550048828125,12.649999618530273,1.625,3379060000.0,111.35
2019-10-28,3039.419921875,13.109999656677246,1.6050000190734863,3524970000.0,112.17
2019-10-29,3036.889892578125,13.199999809265137,1.5950000286102295,3594430000.0,111.84
2019-10-30,3046.77001953125,12.329999923706055,1.5950000286102295,3779660000.0,112.3
2019-10-31,3037.56005859375,13.220000267028809,1.4980000257492065,4149310000.0,112.08
2019-11-01,3066.909912109375,12.300000190734863,1.4850000143051147,3956290000.0,113.05
2019-11-04,3078.27001953125,12.829999923706055,1.503000020980835,4178040000.0,113.44
2019-11-05,3074.6201171875,13.100000381469727,1.5180000066757202,4490590000.0,113.32
2019-11-06,3076.780029296875,12.619999885559082,1.5149999856948853,4465510000.0,113.41
2019-11-07,3085.179931640625,12.729999542236328,1.5180000066757202,4151990000.0,113.73
2019-11-08,3093.080078125,12.069999694824219,1.5099999904632568,3508160000.0,114.19
2019-11-11,3087.010009765625,12.6899995803833,1.5130000114440918,3041120000.0,113.94
2019-11-12,3091.840087890625,12.680000305175781,1.5329999923706055,3495560000.0,114.15
2019-11-13,3094.0400390625,13.0,1.534999966621399,3513720000.0,114.29
2019-11-14,3096.6298828125,13.050000190734863,1.527999997138977,3282090000.0,114.33
2019-11-15,3120.4599609375,12.050000190734863,1.527999997138977,3359800000.0,115.28
2019-11-18,3122.030029296875,12.460000038146973,1.5230000019073486,3440140000.0,115.45
2019-11-19,3120.179931640625,12.859999656677246,1.524999976158142,3613670000.0,115.32
2019-11-20,3108.4599609375,12.779999732971191,1.5199999809265137,4041010000.0,114.88
2019-11-21,3103.5400390625,13.130000114440918,1.5299999713897705,3744010000.0,114.74
2019-11-22,3110.2900390625,12.34000015258789,1.5429999828338623,3235270000.0,114.95
2019-11-25,3133.639892578125,11.869999885559082,1.5449999570846558,3514310000.0,115.85
2019-11-26,3140.52001953125,11.539999961853027,1.565000057220459,4600450000.0,116.13
2019-11-27,3153.6298828125,11.75,1.565000057220459,3035470000.0,116.64
2019-11-29,3140.97998046875,12.619999885559082,1.5399999618530273,1743420000.0,116.2
2019-12-02,3113.8701171875,14.90999984741211,1.5379999876022339,3285750000.0,115.2
2019-12-03,3093.199951171875,15.960000038146973,1.5379999876022339,3671580000.0,114.49
2019-12-04,3112.760009765625,14.800000190734863,1.4980000257492065,3702980000.0,115.2
2019-12-05,3117.429931640625,14.520000457763672,1.4930000305175781,3360480000.0,115.38
2019-12-06,3145.909912109375,13.619999885559082,1.4800000190734863,3483310000.0,116.46
2019-12-09,3135.9599609375,15.859999656677246,1.4980000257492065,3400470000.0,116.06
2019-12-10,3132.52001953125,15.680000305175781,1.5149999856948853,3346310000.0,115.95
2019-12-11,3141.6298828125,14.989999771118164,1.5199999809265137,3257650000.0,116.32
2019-12-12,3168.570068359375,13.9399995803833,1.5299999713897705,4003200000.0,117.26
2019-12-13,3168.800048828125,12.630000114440918,1.5230000019073486,3757650000.0,117.38
2019-12-16,3191.449951171875,12.140000343322754,1.524999976158142,4070200000.0,118.29
2019-12-17,3192.52001953125,12.289999961853027,1.5299999713897705,3842940000.0,118.36
2019-12-18,3191.139892578125,12.579999923706055,1.5180000066757202,4029950000.0,118.28
2019-12-19,3205.3701171875,12.5,1.5329999923706055,3784360000.0,118.85
2019-12-20,3221.219970703125,12.510000228881836,1.527999997138977,6457480000.0,119.44
2019-12-23,3224.010009765625,12.609999656677246,1.5199999809265137,3064530000.0,119.58
2019-12-24,3223.3798828125,12.670000076293945,1.5379999876022339,1296530000.0,119.56
2019-12-26,3239.909912109375,12.649999618530273,1.534999966621399,2164540000.0,120.34
2019-12-27,3240.02001953125,13.430000305175781,1.5180000066757202,2429150000.0,120.34
2019-12-30,3221.2900390625,14.819999694824219,1.4900000095367432,3021720000.0,119.58
2019-12-31,3230.780029296875,13.779999732971191,1.5049999952316284,2894760000.0,119.9
2020-01-02,3257.85009765625,12.470000267028809,1.4950000047683716,3459930000.0,121.16
2020-01-03,3234.85009765625,14.020000457763672,1.4730000495910645,3484700000.0,120.23
2020-01-06,3246.280029296875,13.850000381469727,1.4880000352859497,3702460000.0,120.78
2020-01-07,3237.179931640625,13.789999961853027,1.5,3435910000.0,120.46
2020-01-08,3253.050048828125,13.449999809265137,1.4930000305175781,3726840000.0,121.19
2020-01-09,3274.699951171875,12.539999961853027,1.5,3641230000.0,122.05
2020-01-10,3265.35009765625,12.5600004196167,1.4980000257492065,3214580000.0,121.75
2020-01-13,3288.1298828125,12.319999694824219,1.5099999904632568,3459390000.0,122.59
2020-01-14,3283.14990234375,12.390000343322754,1.5299999713897705,3687620000.0,122.31
2020-01-15,3289.2900390625,12.420000076293945,1.5080000162124634,3721490000.0,122.54
2020-01-16,3316.81005859375,12.319999694824219,1.5180000066757202,3540580000.0,123.56
2020-01-17,3329.6201171875,12.100000381469727,1.5230000019073486,3726220000.0,124.1
2020-01-21,3320.7900390625,12.850000381469727,1.503000020980835,4104840000.0,123.89
2020-01-22,3321.75,12.90999984741211,1.5130000114440918,3623780000.0,123.99
2020-01-23,3325.5400390625,12.979999542236328,1.5149999856948853,3766710000.0,124.02
2020-01-24,3295.469970703125,14.5600004196167,1.4900000095367432,3708780000.0,122.84
2020-01-27,3243.6298828125,18.229999542236328,1.5049999952316284,3831050000.0,120.89
2020-01-28,3276.239990234375,16.280000686645508,1.5299999713897705,3531570000.0,122.17
2020-01-29,3273.39990234375,16.389999389648438,1.5199999809265137,3600250000.0,122.02
2020-01-30,3283.659912109375,15.489999771118164,1.527999997138977,3790350000.0,122.42
2020-01-31,3225.52001953125,18.84000015258789,1.5099999904632568,4529700000.0,120.29
2020-02-03,3248.919921875,17.969999313354492,1.5180000066757202,3760460000.0,121.22
2020-02-04,3297.590087890625,16.049999237060547,1.5379999876022339,3996900000.0,123.19
2020-02-05,3334.68994140625,15.149999618530273,1.5199999809265137,4121480000.0,124.45
2020-02-06,3345.780029296875,14.960000038146973,1.5299999713897705,3887250000.0,125.07
2020-02-07,3327.7099609375,15.470000267028809,1.5180000066757202,3733920000.0,124.52
2020-02-10,3352.090087890625,15.039999961853027,1.5199999809265137,3462730000.0,125.61
2020-02-11,3357.75,15.180000305175781,1.5379999876022339,3762940000.0,125.59
2020-02-12,3379.449951171875,13.739999771118164,1.534999966621399,3930910000.0,126.36
2020-02-13,3373.93994140625,14.149999618530273,1.5449999570846558,3500890000.0,126.16
2020-02-14,3380.159912109375,13.680000305175781,1.534999966621399,3419700000.0,126.51
2020-02-18,3370.2900390625,14.829999923706055,1.534999966621399,3750400000.0,126.26
2020-02-19,3386.14990234375,14.380000114440918,1.5429999828338623,3614200000.0,126.9
2020-02-20,3373.22998046875,15.5600004196167,1.5379999876022339,4019180000.0,126.2
2020-02-21,3337.75,17.079999923706055,1.5180000066757202,3908780000.0,124.7
2020-02-24,3225.889892578125,25.030000686645508,1.503000020980835,4851160000.0,120.5
2020-02-25,3128.2099609375,27.850000381469727,1.4900000095367432,5596760000.0,117.12
2020-02-26,3116.389892578125,27.559999465942383,1.4780000448226929,5484650000.0,117.01
2020-02-27,2978.760009765625,39.15999984741211,1.3949999809265137,7064710000.0,111.71
2020-02-28,2954.219970703125,40.11000061035156,1.2300000190734863,8569570000.0,111.13
2020-03-02,3090.22998046875,33.41999816894531,1.1349999904632568,6381330000.0,116.53
2020-03-03,3003.3701171875,36.81999969482422,0.9179999828338623,6376510000.0,113.28
2020-03-04,3130.1201171875,31.989999771118164,0.675000011920929,5073020000.0,118.33
2020-03-05,3023.93994140625,39.619998931884766,0.5950000286102295,5579290000.0,114.71
2020-03-06,2972.3701171875,41.939998626708984,0.41499999165534973,6555240000.0,112.95
2020-03-09,2746.56005859375,54.459999084472656,0.33000001311302185,8441290000.0,104.94
2020-03-10,2882.22998046875,47.29999923706055,0.38999998569488525,7642040000.0,110.18
2020-03-11,2741.3798828125,53.900001525878906,0.36800000071525574,7431200000.0,105.21
2020-03-12,2480.639892578125,75.47000122070312,0.27300000190734863,8850810000.0,95.57
2020-03-13,2711.02001953125,57.83000183105469,0.24300000071525574,8299070000.0,104.67
2020-03-16,2386.1298828125,82.69000244140625,0.1850000023841858,7805450000.0,92.48
2020-03-17,2529.18994140625,75.91000366210938,0.16500000655651093,8370250000.0,98.26
2020-03-18,2398.10009765625,76.44999694824219,0.003000000026077032,8799300000.0,94.07
2020-03-19,2409.389892578125,72.0,-0.02800000086426735,7956100000.0,94.35
2020-03-20,2304.919921875,66.04000091552734,-0.032999999821186066,9053950000.0,90.2
2020-03-23,2237.39990234375,61.59000015258789,-0.03999999910593033,7411380000.0,88.0
2020-03-24,2447.330078125,61.66999816894531,-0.032999999821186066,7563150000.0,95.57
2020-03-25,2475.56005859375,63.95000076293945,-0.07000000029802322,8300010000.0,95.87
2020-03-26,2630.070068359375,61.0,-0.10499999672174454,7766990000.0,101.83
2020-03-27,2541.469970703125,65.54000091552734,-0.057999998331069946,6201670000.0,98.37
2020-03-30,2626.64990234375,57.08000183105469,0.013000000268220901,5751120000.0,102.14
2020-03-31,2584.590087890625,53.540000915527344,0.029999999329447746,6576210000.0,100.68
2020-04-01,2470.5,57.060001373291016,0.06300000101327896,5964000000.0,96.63
2020-04-02,2526.89990234375,50.90999984741211,0.06499999761581421,6464190000.0,99.06
2020-04-03,2488.64990234375,46.79999923706055,0.057999998331069946,6096970000.0,97.63
2020-04-06,2663.679931640625,45.2400016784668,0.05999999865889549,6403840000.0,104.19
2020-04-07,2659.409912109375,46.70000076293945,0.12800000607967377,7050410000.0,103.65
2020-04-08,2749.97998046875,43.349998474121094,0.1850000023841858,5875710000.0,106.67
2020-04-09,2789.820068359375,41.66999816894531,0.20999999344348907,7899550000.0,107.5
2020-04-13,2761.6298828125,41.16999816894531,0.20000000298023224,5319530000.0,107.28
2020-04-14,2846.06005859375,37.7599983215332,0.16500000655651093,5615730000.0,111.23
2020-04-15,2783.360107421875,40.84000015258789,0.11500000208616257,5208000000.0,109.43
2020-04-16,2799.550048828125,40.11000061035156,0.10999999940395355,5228810000.0,110.74
2020-04-17,2874.56005859375,38.150001525878906,0.10300000011920929,5804810000.0,112.69
2020-04-20,2823.159912109375,43.83000183105469,0.07000000029802322,5228630000.0,111.06
2020-04-21,2736.56005859375,45.40999984741211,0.09799999743700027,5121010000.0,107.64
2020-04-22,2799.31005859375,41.97999954223633,0.09300000220537186,5084920000.0,110.21
2020-04-23,2797.800048828125,41.380001068115234,0.09300000220537186,5773530000.0,110.08
2020-04-24,2836.739990234375,35.93000030517578,0.10000000149011612,5382810000.0,111.7
2020-04-27,2878.47998046875,33.290000915527344,0.09300000220537186,5203930000.0,112.72
2020-04-28,2863.389892578125,33.56999969482422,0.08500000089406967,5691160000.0,111.32
2020-04-29,2939.510009765625,31.229999542236328,0.09000000357627869,6645640000.0,114.21
2020-04-30,2912.429931640625,34.150001525878906,0.09000000357627869,6544980000.0,113.9
2020-05-01,2830.7099609375,37.189998626708984,0.09300000220537186,4759810000.0,111.05
2020-05-04,2842.739990234375,35.970001220703125,0.09000000357627869,4735930000.0,111.74
2020-05-05,2868.43994140625,33.61000061035156,0.10999999940395355,5140290000.0,112.97
2020-05-06,2848.419921875,34.119998931884766,0.1080000028014183,4892570000.0,112.57
2020-05-07,2881.18994140625,31.440000534057617,0.0949999988079071,5178790000.0,113.64
2020-05-08,2929.800048828125,27.979999542236328,0.0949999988079071,4876030000.0,115.21
2020-05-11,2930.18994140625,27.56999969482422,0.10499999672174454,4819730000.0,115.8
2020-05-12,2870.1201171875,33.040000915527344,0.12300000339746475,5119630000.0,113.56
2020-05-13,2820.0,35.279998779296875,0.11500000208616257,6151650000.0,111.98
2020-05-14,2852.5,32.61000061035156,0.10499999672174454,5651130000.0,113.12
2020-05-15,2863.699951171875,31.889999389648438,0.10300000011920929,5507700000.0,113.75
2020-05-18,2953.909912109375,29.299999237060547,0.10499999672174454,6373670000.0,116.41
2020-05-19,2922.93994140625,30.530000686645508,0.11800000071525574,4984330000.0,115.48
2020-05-20,2971.610107421875,27.989999771118164,0.11800000071525574,5005380000.0,117.3
2020-05-21,2948.510009765625,29.530000686645508,0.10999999940395355,4976620000.0,116.3
2020-05-22,2955.449951171875,28.15999984741211,0.10999999940395355,3970860000.0,116.69
2020-05-26,2991.77001953125,28.010000228881836,0.11800000071525574,5848500000.0,117.24
2020-05-27,3036.1298828125,27.6200008392334,0.13500000536441803,6398000000.0,118.39
2020-05-28,3029.72998046875,28.59000015258789,0.1379999965429306,5447020000.0,118.35
2020-05-29,3044.31005859375,27.510000228881836,0.12800000607967377,7297550000.0,119.28
2020-06-01,3055.72998046875,28.229999542236328,0.12800000607967377,4684170000.0,119.48
2020-06-02,3080.820068359375,26.84000015258789,0.14499999582767487,5197150000.0,120.28
2020-06-03,3122.8701171875,25.65999984741211,0.14800000190734863,6005560000.0,121.23
2020-06-04,3112.35009765625,25.809999465942383,0.14000000059604645,6451290000.0,120.47
2020-06-05,3193.929931640625,24.520000457763672,0.14499999582767487,8639300000.0,123.26
2020-06-08,3232.389892578125,25.809999465942383,0.15299999713897705,8498300000.0,124.46
2020-06-09,3207.179931640625,27.56999969482422,0.16500000655651093,6410930000.0,124.22
2020-06-10,3190.139892578125,27.56999969482422,0.16500000655651093,6598870000.0,124.48
2020-06-11,3002.10009765625,40.790000915527344,0.15299999713897705,7037320000.0,117.72
2020-06-12,3041.31005859375,36.09000015258789,0.15000000596046448,5845330000.0,118.88
2020-06-15,3066.590087890625,34.400001525878906,0.1550000011920929,5757480000.0,119.77
2020-06-16,3124.739990234375,33.66999816894531,0.1599999964237213,5845810000.0,122.08
2020-06-17,3113.489990234375,33.470001220703125,0.16500000655651093,4560450000.0,122.0
2020-06-18,3115.340087890625,32.939998626708984,0.14000000059604645,4448690000.0,122.14
2020-06-19,3097.739990234375,35.119998931884766,0.14300000667572021,8346650000.0,121.71
2020-06-22,3117.860107421875,31.770000457763672,0.14000000059604645,4686690000.0,122.81
2020-06-23,3131.2900390625,31.3700008392334,0.14000000059604645,4711850000.0,123.51
2020-06-24,3050.330078125,33.84000015258789,0.13500000536441803,5597680000.0,120.6
2020-06-25,3083.760009765625,32.220001220703125,0.12999999523162842,4847690000.0,121.84
2020-06-26,3009.050048828125,34.72999954223633,0.13300000131130219,8107850000.0,118.91
2020-06-29,3053.239990234375,31.780000686645508,0.125,4473970000.0,120.57
2020-06-30,3100.2900390625,30.43000030517578,0.13500000536441803,4705850000.0,122.5
2020-07-01,3115.860107421875,28.6200008392334,0.12999999523162842,4449230000.0,123.43
2020-07-02,3130.010009765625,27.68000030517578,0.13300000131130219,4197720000.0,123.95
2020-07-06,3179.719970703125,27.940000534057617,0.12800000607967377,4759160000.0,126.16
2020-07-07,3145.320068359375,29.43000030517578,0.14000000059604645,4571330000.0,124.99
2020-07-08,3169.93994140625,28.079999923706055,0.13500000536441803,4937310000.0,126.21
2020-07-09,3152.050048828125,29.260000228881836,0.12300000339746475,4843650000.0,125.99
2020-07-10,3185.0400390625,27.290000915527344,0.11999999731779099,4524190000.0,126.93
2020-07-13,3155.219970703125,32.189998626708984,0.125,4902440000.0,125.33
2020-07-14,3197.52001953125,29.520000457763672,0.13300000131130219,4507140000.0,126.92
2020-07-15,3226.56005859375,27.760000228881836,0.125,4686830000.0,127.61
2020-07-16,3215.570068359375,28.0,0.10300000011920929,3972860000.0,127.0
2020-07-17,3224.72998046875,25.68000030517578,0.10499999672174454,4012850000.0,127.29
2020-07-20,3251.840087890625,24.459999084472656,0.10499999672174454,3979340000.0,129.16
2020-07-21,3257.300048828125,24.84000015258789,0.10999999940395355,4556610000.0,128.81
2020-07-22,3276.02001953125,24.31999969482422,0.10000000149011612,4267160000.0,129.54
2020-07-23,3235.659912109375,26.079999923706055,0.10300000011920929,4296760000.0,127.32
2020-07-24,3215.6298828125,25.84000015258789,0.09799999743700027,3689410000.0,126.49
2020-07-27,3239.409912109375,24.739999771118164,0.09300000220537186,3970310000.0,127.67
2020-07-28,3218.43994140625,25.440000534057617,0.10300000011920929,4053180000.0,126.73
2020-07-29,3258.43994140625,24.100000381469727,0.09000000357627869,4478200000.0,128.09
2020-07-30,3246.219970703125,24.760000228881836,0.08500000089406967,4264920000.0,127.99
2020-07-31,3271.1201171875,24.459999084472656,0.08299999684095383,5007530000.0,129.37
2020-08-03,3294.610107421875,24.280000686645508,0.07800000160932541,4438940000.0,130.57
2020-08-04,3306.510009765625,23.760000228881836,0.09000000357627869,4414380000.0,131.05
2020-08-05,3327.77001953125,22.989999771118164,0.0949999988079071,4535060000.0,131.84
2020-08-06,3349.159912109375,22.649999618530273,0.08799999952316284,4278930000.0,133.02
2020-08-07,3351.280029296875,22.209999084472656,0.08799999952316284,4110030000.0,132.73
2020-08-10,3360.469970703125,22.1299991607666,0.08799999952316284,4327920000.0,132.88
2020-08-11,3333.68994140625,24.030000686645508,0.10000000149011612,4880540000.0,131.5
2020-08-12,3380.35009765625,22.280000686645508,0.10000000149011612,3772250000.0,133.71
2020-08-13,3373.429931640625,22.1299991607666,0.09000000357627869,3438730000.0,133.54
2020-08-14,3372.85009765625,22.049999237060547,0.08799999952316284,3200060000.0,133.43
2020-08-17,3381.989990234375,21.350000381469727,0.08500000089406967,3460330000.0,133.95
2020-08-18,3389.780029296875,21.510000228881836,0.10000000149011612,3669550000.0,134.52
2020-08-19,3374.85009765625,22.540000915527344,0.0949999988079071,3679480000.0,133.94
2020-08-20,3385.510009765625,22.719999313354492,0.08799999952316284,3431040000.0,134.74
2020-08-21,3397.159912109375,22.540000915527344,0.08799999952316284,3505010000.0,135.41
2020-08-24,3431.280029296875,22.3700008392334,0.08500000089406967,3743410000.0,136.54
2020-08-25,3443.6201171875,22.030000686645508,0.0949999988079071,3627650000.0,137.16
2020-08-26,3478.72998046875,23.270000457763672,0.09300000220537186,3780530000.0,138.77
2020-08-27,3484.550048828125,24.469999313354492,0.0949999988079071,3955890000.0,138.74
2020-08-28,3508.010009765625,22.959999084472656,0.0949999988079071,3868510000.0,139.65
2020-08-31,3500.31005859375,26.40999984741211,0.0949999988079071,4348280000.0,139.63
2020-09-01,3526.64990234375,26.1200008392334,0.10000000149011612,4101490000.0,140.76
2020-09-02,3580.840087890625,26.56999969482422,0.10000000149011612,4295640000.0,142.77
